fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_200912/CDMjyEQ7ikcTwpAhfKiFjg__200912_35.650712_139.693062_150_012.jpg,2,-2.89821955150416,-1.4084244484849373,898.6546429998233,-0.6368815924292205,-2.5446579750557605,532.9346726784975,-0.0035432311158582,-0.0035475116934508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_200912/CDMjyEQ7ikcTwpAhfKiFjg__200912_35.650712_139.693062_060_012.jpg,2,0.4665507830062666,0.6771633199719211,-74.59784570376226,-0.1030772494411673,1.2403636087312069,-81.33700868178047,-0.0010312379287853,0.0008354072075838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_200912/CDMjyEQ7ikcTwpAhfKiFjg__200912_35.650712_139.693062_030_012.jpg,2,1.2808690426804443,1.4214694727870136,-321.234528972122,0.3219337528610119,3.062685460781516,-467.6230711512024,-0.0011386451341362,0.0038482521820805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_200912/CDMjyEQ7ikcTwpAhfKiFjg__200912_35.650712_139.693062_090_012.jpg,2,2.0085928154217294,-0.3600628743971881,-24.24982599337385,0.5964794638219123,1.757840908705135,-264.80755036007594,0.0024024233041002,-0.0009171422848004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_200912/CDMjyEQ7ikcTwpAhfKiFjg__200912_35.650712_139.693062_120_012.jpg,2,0.9022011007283232,0.0793796373803485,1.5327399764235707,0.2210823923330508,0.9538354658876768,-49.238259562326746,9.00427649748692e-05,-9.288996702939489e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_200912/CDMjyEQ7ikcTwpAhfKiFjg__200912_35.650712_139.693062_000_012.jpg,2,0.0158195232747914,0.1505511995966902,126.35708393518904,-0.4694625899272196,0.5658973399185512,188.1408889989256,-0.0013439456539042,0.0002636750186084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_200910/EhCtGXKwa7kJa9xGxyk3lw__200910_35.650043_139.685757_120_012.jpg,2,-4.654899507817269,-2.155351752005682,1351.048948091739,-0.5487278429714256,-3.396916223232348,452.5309581703457,-0.0053454382069985,-0.0044189249509578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_200910/EhCtGXKwa7kJa9xGxyk3lw__200910_35.650043_139.685757_150_012.jpg,2,0.1711719058074358,-0.6287966934262829,255.902896173001,-0.1933356133372947,0.0189061822997073,150.63556611443497,-0.0003243528764562,-0.0016897182369483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_200910/EhCtGXKwa7kJa9xGxyk3lw__200910_35.650043_139.685757_000_012.jpg,2,6.104070179224558,1.1793698090448057,-1159.235321458809,2.000782966196877,2.449490380305794,-484.19644428213365,0.0056903382524636,0.000778816199377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_200910/EhCtGXKwa7kJa9xGxyk3lw__200910_35.650043_139.685757_030_012.jpg,2,1.5012697429943076,0.8174149822394703,-284.7479884496564,0.1007323019535039,2.066413060605187,-197.0612251189572,-0.0007752047516775,0.0029426095862492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_200910/EhCtGXKwa7kJa9xGxyk3lw__200910_35.650043_139.685757_060_012.jpg,2,-37.3155094912056,-41.16804790135945,11214.197394789871,-5.597152638610699,-71.21381652193479,8505.276887107784,-0.0242533678468052,-0.1038709363170816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_200910/EhCtGXKwa7kJa9xGxyk3lw__200910_35.650043_139.685757_090_012.jpg,2,0.8202011413684485,0.7229557302598608,-138.03102382586314,-0.4685212187550684,1.5264355944742043,81.41732075166463,-0.0007263577642991,0.0012308150466744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_300_012.jpg,2,0.9555133614924984,0.1414202387603234,-89.68322639625053,-0.2082416326668798,1.3909605009960202,-52.26674736325499,-0.000571894733278,0.0006050480511492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_060_012.jpg,2,0.9665697586999265,-0.0327558701117409,-41.53937064703912,-0.3436263276917729,0.7511179375218145,137.81595756197834,0.0002341879879229,-0.0007145928812865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_000_012.jpg,2,1.7738932830711542,-0.016665605163152,-217.23799041462595,0.3079471450863033,1.5450435747192388,-229.7972024074917,0.0002799715517058,8.923263911003596e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_270_012.jpg,2,2.173164705774367,0.6653145349424954,-190.0845962031388,0.2674838582279555,2.652794903057601,-283.7163295952523,0.0009025213769414,0.0021111451703267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_210_012.jpg,2,3.4140000806860447,1.9232476219543315,-513.4935880907414,0.6180037747035195,6.204025181061245,-988.9589606234584,0.0026315050928678,0.0045545955085939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_240_012.jpg,2,0.0357155589260995,0.2985965270485951,118.23521176058428,-0.5034126706335351,1.0114144596119026,134.78357251195567,-0.0014800797910266,0.0008586366818341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_330_012.jpg,2,1.4465447950396009,-0.1913712550845358,-94.16264649979507,0.4228935527708835,1.412957866669983,-237.7037918139687,0.0007746766634265,-0.0004084916738381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_180_012.jpg,2,8.349730664093968,5.125171249397061,-2257.97956584662,1.256456825856255,10.638488502974845,-1235.504582730353,0.0030463096960926,0.0144219327866217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_030_012.jpg,2,2.6756143471980067,0.0927636755108867,-381.9931297549211,0.2121514533120903,1.5858811370326291,5.4835936018142775,0.0012133862065897,0.0010945501675412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_090_012.jpg,2,0.3504871856866642,0.2002613905007573,143.23472275950854,-0.0408615409413325,0.8865891629056626,9.128862024501457,-0.0004744251020846,0.0003419836664517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_120_012.jpg,2,0.9663022580647171,0.7113001906549917,-166.67141783954162,-0.574581667382522,1.4438092963786873,152.5607909666336,-0.0010166376731801,0.0016826725084811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/eh/EhCtGXKwa7kJa9xGxyk3lw/_201306/EhCtGXKwa7kJa9xGxyk3lw__201306_35.650043_139.685757_150_012.jpg,2,1.376012316984483,0.469770815545653,-65.83176169244122,-0.5242110172975377,1.82121319925372,98.23777630205768,0.0003276887075862,0.0009261455269898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_150_012.jpg,2,0.495261339381849,-0.1674591178366319,87.95642972534753,-0.2563429994446308,0.5388594127288271,110.39183776048245,-0.0003816858876944,-0.0007413738914045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_210_012.jpg,2,2.8363897607888555,2.2951942784251416,-698.9254848002737,-0.1177626329946132,4.6231899117589474,-352.2073067606867,0.0008635392928293,0.0052128869205448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_120_012.jpg,2,0.4321745476698055,-0.1854950539558112,82.016425275648,-0.10483131584901,0.3234096493055375,124.42272911829195,-0.0006232348411913,-0.000628634103436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_060_012.jpg,2,-5.470434255561885,-4.116942622171487,1767.6394067313126,-1.259732601254998,-6.470763453127936,1098.9047290359365,-0.0049443810610382,-0.0094799391519299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_000_012.jpg,2,1.389160956637765,-0.0598102200184826,0.5093515511123741,0.3855296157905708,1.4375570578673669,-208.72786324439576,0.0013838123648853,-0.0008454745687357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_030_012.jpg,2,2.1330767789274243,0.528975645328996,-327.00927849328417,0.3767606001455149,1.6778082499675842,-144.33448737478673,0.0007417464054356,0.0013294832312281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_180_012.jpg,2,-0.0072670933114288,0.2415484765449547,162.27513053723254,-0.3687567500022353,0.6036728193959788,142.9436293367377,-0.0012171574271594,0.0003575455727423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_240_012.jpg,2,1.1451763993626878,-0.2916858416220217,122.79515011688808,0.0058371120778708,1.5621708299329908,-133.70368711381877,0.0004558526054418,7.465449287102575e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_270_012.jpg,2,0.3434390233753577,-0.3875899021518747,214.1837124667503,0.0869106147754761,0.4826645285398484,-24.619323801386518,-0.0004261049922701,-0.0008234028864711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_090_012.jpg,2,0.5309729630101614,-0.4325457594567993,160.25359522335776,-0.0989843114768029,0.5070444381743016,35.59305712309223,-6.390244050436135e-05,-0.0012717913010764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_330_012.jpg,2,0.0397394472581448,-0.1754679213213907,158.65583945764516,-0.3761913121932991,0.3262573948249711,176.68946883567685,-0.0011786127955927,-0.0003888475491077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_201407/6zHPQqtzrPsgvlgACNXC1g__201407_35.652096_139.712896_300_012.jpg,2,0.4554476181270302,-0.5169625548413289,161.78302965862832,-0.0626466687072875,-0.0189461064660327,154.6196091698495,-0.0001194829743474,-0.0014935371793425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_200911/6zHPQqtzrPsgvlgACNXC1g__200911_35.652096_139.712896_120_012.jpg,2,0.8330127556943691,1.0257540690140896,-84.30595690178308,-0.0883071553228704,2.427608251129152,-176.07604880569843,-0.0009943149900006,0.0026599330382221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_200911/6zHPQqtzrPsgvlgACNXC1g__200911_35.652096_139.712896_030_012.jpg,2,40.44843718892972,15.04242152763906,-8440.214612780948,16.01473223173354,45.5114805229265,-8641.701771849226,0.0476806689229529,0.0424464131661012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_200911/6zHPQqtzrPsgvlgACNXC1g__200911_35.652096_139.712896_000_012.jpg,2,0.3204061981484509,-0.607907437441421,252.6414359711093,-0.0737232476397349,0.0090285065444066,153.07706812276578,-0.0004382420558981,-0.0011598846943108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_200911/6zHPQqtzrPsgvlgACNXC1g__200911_35.652096_139.712896_090_012.jpg,2,0.1967485660391902,0.0066910151287962,103.3033837625544,-0.2862075104900588,0.426884840435804,155.32469107286968,-0.0010235703012005,-0.0001886971441769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_200911/6zHPQqtzrPsgvlgACNXC1g__200911_35.652096_139.712896_150_012.jpg,2,0.9055722111825916,-0.5208619421614935,112.81788052722167,0.1550002269473398,0.1340556797996271,108.00222485327144,0.000501784421565,-0.0013698580078946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/6z/6zHPQqtzrPsgvlgACNXC1g/_200911/6zHPQqtzrPsgvlgACNXC1g__200911_35.652096_139.712896_060_012.jpg,2,1.7327809036278918,1.3283939887765932,-380.0303848326934,-0.4719968296817208,2.167862947384579,95.3145311486395,8.882733100353011e-05,0.0020781235831223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_240_012.jpg,2,1.8277376810989,0.3252820406344315,-159.1365234242493,0.3281215993634509,2.116405476015186,-302.5334792396956,0.0017695280329978,-0.00033679904447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_030_012.jpg,2,0.2204420527088554,-0.4705166905087413,204.14752525475268,-0.1618941800108878,0.0442684208978554,149.0513697119415,-0.0005260750468964,-0.0012566983650842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_180_012.jpg,2,1.1204128384463654,-0.2997738714595381,77.22071754223491,-0.0747389558967085,0.8617468627788003,112.10875740813064,0.0003490032916905,-0.000442385665242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_090_012.jpg,2,1.524866273378906,-0.2080889919147243,-119.9804618852492,0.6708769175705481,0.9586247137416236,-228.79262453729504,0.0002992202398946,-0.0002810840960966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_000_012.jpg,2,0.9514603479789804,-0.5544377720013154,169.08926105591087,-0.1198227076696868,0.8100417985168149,96.55330048762532,0.0001412491909794,-0.0003092900506459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_210_012.jpg,2,0.1865885361519905,0.6885019673804195,99.5415872554903,-0.5545295127229389,1.4456751916456532,140.96559151495447,-0.0013704100339426,0.0019464561942735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_270_012.jpg,2,3.004746327688152,-0.8601780466215729,-231.70511596563287,0.6654345401888471,0.460593346115904,108.05896557533542,0.0039280299079816,-0.0026140067977547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_330_012.jpg,2,0.6355061830819718,-0.5771533470368218,190.1507590579248,0.1397478939135028,0.3731329249114708,-4.901260556231065,-0.0001538805237045,-0.0009747486317144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_150_012.jpg,2,-46.7375576362418,2.296598659114674,7350.374407583237,-12.731514661118698,-29.2230522482962,6663.897468501028,-0.0642379172606918,-0.0046285593187686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_300_012.jpg,2,0.3624283981207638,-0.2676374765618722,198.6016022798116,-0.0347663246562254,0.4857440968387622,59.52090689037218,-0.0005821139793191,-0.0004713373123281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_060_012.jpg,2,0.6443591014205492,-0.3753567888998925,104.61415262636145,0.0856103402708914,0.4882598282127602,-19.17883052527319,-1.8995705318804288e-05,-0.0012561942517343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_201306/GsoXfxd-KFjbE5j8nXfhRQ__201306_35.650873_139.707946_120_012.jpg,2,0.573197590663729,-0.0416633166980395,22.175330947765477,0.011107816166136,0.3717056214609542,61.254838811162976,-0.0002968848981862,-0.0008329284240853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_200912/GsoXfxd-KFjbE5j8nXfhRQ__200912_35.650873_139.707946_030_012.jpg,2,0.1653517400193916,0.7226387352087885,44.55301642030968,-0.1314392318641154,1.596053577569374,-141.7330261255573,-0.0017401025495168,0.0019807063699875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_200912/GsoXfxd-KFjbE5j8nXfhRQ__200912_35.650873_139.707946_060_012.jpg,2,4.773694254632495,-0.2574653281622355,-423.53146188956873,2.759259747835876,3.4050954629801016,-942.3372292430768,0.0061619279623132,0.0007640116437573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_200912/GsoXfxd-KFjbE5j8nXfhRQ__200912_35.650873_139.707946_000_012.jpg,2,1.361760501856201,-0.1569095342159757,-40.86526633574017,0.1013676945105774,1.111613591020285,-47.44470895696554,0.0006407596682662,-0.0003693109991313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_200912/GsoXfxd-KFjbE5j8nXfhRQ__200912_35.650873_139.707946_090_012.jpg,2,0.9729336540207474,0.4754702950260142,-92.17047654459186,-0.2192551472568933,1.2831055890252945,-24.549318036198468,-0.0006506816893987,0.000940006942434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_200912/GsoXfxd-KFjbE5j8nXfhRQ__200912_35.650873_139.707946_120_012.jpg,2,0.2027536164749031,-0.6655136350516822,280.17096106357945,-0.1420325307544397,0.0837282681898747,142.44483799356436,-0.000274078851565,-0.001519311423654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/gs/GsoXfxd-KFjbE5j8nXfhRQ/_200912/GsoXfxd-KFjbE5j8nXfhRQ__200912_35.650873_139.707946_150_012.jpg,2,0.3196803504180166,-0.2243817132918391,213.3027581559227,-0.0822503552034279,0.672604664670002,30.56830749666725,-0.0007013261985845,-0.000230498723595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_330_012.jpg,2,1.7509466282690975,0.1560190953443719,-236.26346463664945,-0.3181378388122902,1.5482769007489472,62.06454262907712,0.0003622593114905,0.0004282456532685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_150_012.jpg,2,-3.866252634373808,-2.044325724763928,1030.276163687956,-1.5355368729360666,-4.4801826637460165,1014.214964902672,-0.0044776057483281,-0.0067709629777135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_060_012.jpg,2,1.3676530784233427,1.184139558402163,-317.3780549469086,0.2157424574414178,1.805985288098044,-94.9983145120467,0.0002407839926801,0.0011908774971306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_180_012.jpg,2,0.099670705794834,0.1813477557326676,166.15207210485755,-0.3171379614712846,0.8891777033524606,61.73203132108103,-0.0013457999489756,0.0007860488620327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_210_012.jpg,2,-12.076339260429071,-5.627943974119357,3324.7984887405205,-3.1072620249411225,-12.483796273159498,2345.376835350683,-0.0091251120284394,-0.0172223943600968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_270_012.jpg,2,0.3382338916552148,0.8471456799929453,-73.11208945927534,-0.383542258681973,1.3458693917492168,17.966123824720487,-0.0014057867921769,0.0011705931640123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_240_012.jpg,2,0.72941684095291,0.3353278928691157,19.107761487284574,-0.0297303630086471,1.0336139148461212,-64.3378121773959,-0.0003825233555433,0.0003461951518415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_090_012.jpg,2,0.4518524850953819,0.1295037242979154,58.56027118240301,0.0597630870786917,0.6636171035221384,4.9941005932063405,-0.0008034621350659,0.0001400018832112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_300_012.jpg,2,1.5827880797964289,-0.6887203903243669,-16.442873602753654,0.2381044707084489,0.3610824116445185,34.748559105134895,0.0014714107538862,-0.0021471742069247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/vu/vUZAIqG6i-rjDzucuroghw/_201306/vUZAIqG6i-rjDzucuroghw__201306_35.650444_139.705557_000_012.jpg,2,2.439095747201612,0.7229927872084401,-225.53044442548983,0.7750886197124314,2.93442378230829,-422.0563052688439,0.0025853734823281,0.001142578217559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
